Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.445,0.0721
gemma3:4b,How do I write a professional follow-up email after a job in...,155,297.441,0.0348
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,44,299.578,0.0758
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,42,299.628,0.0786
gemma3:4b,What's the difference between anxiety and stress?,107,298.459,0.0419
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,54,299.456,0.0647
gemma3:4b,What's the difference between anxiety and stress?,160,297.440,0.0344
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.572,0.0705
gemma3:4b,Can you explain inflation in simple terms?,50,299.567,0.0683
gemma3:4b,What's the difference between anxiety and stress?,11,300.039,0.2442
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.481,0.0773
gemma3:4b,How can I start a simple workout routine at home with no equ...,47,299.529,0.0715
gemma3:4b,Can you explain inflation in simple terms?,97,298.536,0.0450
gemma3:4b,How do I negotiate my salary during a job offer?,46,299.560,0.0727
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.430,0.0681
gemma3:4b,How do I negotiate my salary during a job offer?,55,299.393,0.0639
gemma3:4b,How do I negotiate my salary during a job offer?,48,299.475,0.0716
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.400,2.5114
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,96,298.515,0.0450
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,48,299.450,0.0707
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.463,0.0733
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.416,2.5167
gemma3:4b,What's the difference between anxiety and stress?,1,300.219,2.5266
gemma3:4b,What are some tips to stay focused while studying?,48,299.516,0.0714
gemma3:4b,How do I write a professional follow-up email after a job in...,53,299.447,0.0659
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.434,0.0676
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,53,299.426,0.0663
gemma3:4b,How do I negotiate my salary during a job offer?,52,299.449,0.0713
gemma3:4b,How do I write a professional follow-up email after a job in...,48,299.420,0.0712
gemma3:4b,How do I negotiate my salary during a job offer?,151,297.621,0.0350
gemma3:4b,How do I write a professional follow-up email after a job in...,47,299.518,0.0723
gemma3:4b,What are some tips to stay focused while studying?,50,299.480,0.0689
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.516,0.0743
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.477,0.0677
gemma3:4b,What's the difference between anxiety and stress?,146,297.761,0.0355
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.485,0.0694
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.487,0.0695
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.455,2.5877
gemma3:4b,What's the difference between anxiety and stress?,33,299.620,0.0956
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,44,299.498,0.0763
gemma3:4b,What are some fun icebreaker questions for team meetings?,45,299.540,0.0743
gemma3:4b,What are some fun icebreaker questions for team meetings?,14,300.130,0.1969
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.497,0.0697
gemma3:4b,Can you explain inflation in simple terms?,44,299.571,0.0772
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,49,299.497,0.0714
gemma3:4b,How can I start a simple workout routine at home with no equ...,92,298.628,0.0480
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.401,0.0745
gemma3:4b,How do I write a professional follow-up email after a job in...,54,299.442,0.0690
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,45,299.465,0.0746
gemma3:4b,What are some fun icebreaker questions for team meetings?,98,298.522,0.0439
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,49,299.459,0.0705
gemma3:4b,What are some fun icebreaker questions for team meetings?,3,300.381,0.8489
gemma3:4b,How do I negotiate my salary during a job offer?,53,299.440,0.0659
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.506,0.0673
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,1,300.438,2.5071
gemma3:4b,What are some fun icebreaker questions for team meetings?,102,298.399,0.0434
gemma3:4b,How do I write a professional follow-up email after a job in...,95,298.579,0.0451
gemma3:4b,What are some tips to stay focused while studying?,48,299.516,0.0705
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,101,298.507,0.0435
gemma3:4b,What are some tips to stay focused while studying?,1,300.428,2.4878
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,1,300.432,2.4903
gemma3:4b,What's the difference between anxiety and stress?,52,299.498,0.0660
gemma3:4b,What are some fun icebreaker questions for team meetings?,105,298.421,0.0429
gemma3:4b,How can I start a simple workout routine at home with no equ...,105,298.424,0.0430
gemma3:4b,How can I start a simple workout routine at home with no equ...,95,298.690,0.0436
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,98,299.137,0.0380
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.510,0.0685
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.553,0.0713
gemma3:4b,Can you explain inflation in simple terms?,105,298.503,0.0419
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,50,299.515,0.0685
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,51,299.466,0.0680
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.589,0.0670
gemma3:4b,Can you explain inflation in simple terms?,49,299.452,0.0688
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,47,299.461,0.0718
gemma3:4b,How do I negotiate my salary during a job offer?,53,299.458,0.0648
gemma3:4b,Can you explain inflation in simple terms?,51,299.465,0.0677
gemma3:4b,What's the difference between anxiety and stress?,51,299.472,0.0676
gemma3:4b,Can you explain inflation in simple terms?,99,298.545,0.0442
gemma3:4b,How can I start a simple workout routine at home with no equ...,51,299.470,0.0676
gemma3:4b,What are some fun icebreaker questions for team meetings?,104,298.476,0.0427
gemma3:4b,Can you explain inflation in simple terms?,54,299.392,0.0654
gemma3:4b,How can I start a simple workout routine at home with no equ...,1,300.404,2.5185
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,19,299.901,0.1497
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.384,0.0701
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,50,299.438,0.0679
gemma3:4b,How can I start a simple workout routine at home with no equ...,52,299.436,0.0665
gemma3:4b,How can I start a simple workout routine at home with no equ...,53,299.440,0.0653
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,1,300.407,2.5080
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,104,298.500,0.0426
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.451,0.0682
gemma3:4b,What are some fun icebreaker questions for team meetings?,2,300.190,1.2667
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,95,298.536,0.0452
gemma3:4b,How can I start a simple workout routine at home with no equ...,102,298.483,0.0434
gemma3:4b,What are some tips to stay focused while studying?,56,299.363,0.0633
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.495,0.0685
gemma3:4b,What's the difference between anxiety and stress?,100,298.302,0.0442
gemma3:4b,What are some fun icebreaker questions for team meetings?,47,299.582,0.0717
gemma3:4b,Can you explain inflation in simple terms?,132,297.842,0.0377
gemma3:4b,What's the difference between anxiety and stress?,99,298.499,0.0443
gemma3:4b,What are some tips to stay focused while studying?,47,299.527,0.0719
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,99,298.533,0.0442
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,51,299.467,0.0679
gemma3:4b,How do I write a professional follow-up email after a job in...,53,299.475,0.0652
gemma3:4b,Can you explain inflation in simple terms?,54,299.474,0.0643
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.480,0.0711
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.514,0.0734
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,97,298.402,0.0446
gemma3:4b,How do I write a professional follow-up email after a job in...,2,300.383,1.2601
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,47,299.527,0.0722
gemma3:4b,Can you explain inflation in simple terms?,45,299.591,0.0743
gemma3:4b,What's the difference between anxiety and stress?,102,298.538,0.0431
gemma3:4b,What's the difference between anxiety and stress?,20,299.870,0.1428
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,99,298.488,0.0437
gemma3:4b,How do I negotiate my salary during a job offer?,206,296.477,0.0309
gemma3:4b,Can you explain inflation in simple terms?,102,298.487,0.0430
gemma3:4b,What are some fun icebreaker questions for team meetings?,49,299.496,0.0694
gemma3:4b,What's the difference between anxiety and stress?,47,299.489,0.0725
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.497,0.0694
gemma3:4b,What are some tips to stay focused while studying?,48,299.490,0.0713
gemma3:4b,What are some tips to stay focused while studying?,109,298.377,0.0418
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,39,299.509,0.0826
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.410,0.0696
gemma3:4b,What's the difference between anxiety and stress?,98,298.505,0.0442
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.451,0.0687
gemma3:4b,What are some fun icebreaker questions for team meetings?,56,299.418,0.0623
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.584,0.0738
gemma3:4b,How can I start a simple workout routine at home with no equ...,2,300.391,1.2628
gemma3:4b,Can you explain inflation in simple terms?,80,298.920,0.0500
gemma3:4b,What are some tips to stay focused while studying?,13,300.200,0.2096
gemma3:4b,How do I negotiate my salary during a job offer?,1,300.221,2.5030
gemma3:4b,What's the difference between anxiety and stress?,46,299.491,0.0725
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,97,298.466,0.0452
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,53,299.392,0.0657
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,97,298.527,0.0450
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,50,299.489,0.0683
gemma3:4b,How can I start a simple workout routine at home with no equ...,49,299.478,0.0701
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,45,299.547,0.0747
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,109,298.456,0.0409
gemma3:4b,What are some fun icebreaker questions for team meetings?,52,299.474,0.0665
gemma3:4b,How do I write a professional follow-up email after a job in...,50,299.411,0.0683
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.470,0.0704
gemma3:4b,How can I start a simple workout routine at home with no equ...,50,299.291,0.0690
gemma3:4b,Can you explain inflation in simple terms?,50,299.434,0.0691
gemma3:4b,What's the difference between anxiety and stress?,100,298.573,0.0433
gemma3:4b,What are some tips to stay focused while studying?,42,299.625,0.0782
gemma3:4b,How do I negotiate my salary during a job offer?,51,299.481,0.0674
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.430,0.0671
gemma3:4b,What's the difference between anxiety and stress?,4,300.372,0.6427
gemma3:4b,How do I write a professional follow-up email after a job in...,21,299.861,0.1368
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.501,0.0753
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.561,0.0761
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,46,299.506,0.0735
gemma3:4b,What are some tips to stay focused while studying?,101,298.497,0.0435
gemma3:4b,How do I negotiate my salary during a job offer?,102,298.500,0.0431
gemma3:4b,How do I negotiate my salary during a job offer?,43,299.587,0.0773
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.474,0.0664
gemma3:4b,What's the difference between anxiety and stress?,74,298.971,0.0522
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,45,299.453,0.0751
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,102,298.469,0.0432
